,area,sample.sampledMaterialType.label,sample.samplingPoint.label,year,Chloride [mg/l],Nitrite as N [mg/l],Nitrate as N [mg/l],"Oxygen, Dissolved, % Saturation [%]",pH [phunits],Temperature of Water [cel]
19579,North West,GROUNDWATER,BIRCHWOOD GOLF CLUB ABSTRACTION BOREHOLE,2016,52.4,0.005,0.295,48.5,7.09,9.4
26632,South,GROUNDWATER,POINT B2 HENGROVE FARM,2006,52.23333333333333,0.006,10.833333333333334,77.33333333333333,7.366666666666667,12.823333333333332
19869,North West,GROUNDWATER,MARL HOUSE SPRING    WRB NO.SK08/39,2004,31.5,0.034,7.48,88.0,6.0,14.4
5546,Midlands,GROUNDWATER,BRIDON WIRE DONCASTER BH GWNN E12/02,2019,55.2,0.013,4.91,80.25,7.21,11.0
5899,Midlands,GROUNDWATER,POULTER WELL FROM BRIDLEPATH GWNN,2020,37.0,0.00545,14.0,93.55000000000001,7.76,7.65
5809,Midlands,GROUNDWATER,LANGHAM LODGE B/H 03/28/54/0003,2017,111.5,0.0182,0.5619999999999999,80.05000000000001,8.105,11.15
5681,Midlands,GROUNDWATER,GORSTY COTTAGE ISSUE,2003,31.560000000000002,0.09240000000000001,2.348,45.18,7.484,12.198
26703,South,GROUNDWATER,SPRING AT SUNBEAM WATERCRESS,2013,20.85,0.028475,12.05,32.05,7.13,11.35
5763,Midlands,GROUNDWATER,HUNTINGTON LANE (EA BOREHOLE),2009,57.26666666666667,0.0288,11.533333333333333,63.23333333333333,6.875,10.426666666666668
26556,South,GROUNDWATER,COURTSOLE FARM,2016,61.075,0.067075,8.71,41.9,7.32,12.4
5568,Midlands,GROUNDWATER,CHILDS ERCALL WELL HEAD,2022,20.8,0.0144,6.890000000000001,51.5,7.863333333333333,12.68
26525,South,GROUNDWATER,BOREHOLE@SANDFIELD NURSERIES *CLOSED*,2006,58.76666666666667,0.0143,14.766666666666666,62.23333333333333,7.2,11.54
5474,Midlands,GROUNDWATER,BH E13/1 STEETLEY REFRACTORIES,2004,25.675,0.004,0.196,9.5,7.375,12.125
5972,Midlands,GROUNDWATER,SUNDORNE FARM GROUNDWATER,2003,203.0,0.009,1.64,85.0,7.1,11.8
19617,North West,GROUNDWATER,BROOKFIELD FARM  SD40/142,2012,39.05,0.019799999999999998,2.265,35.65,7.415,10.75
108,Anglian,POND / LAKE / RESERVOIR WATER,FRITTON LAKES LOUND RUN,2003,68.6375,0.03465714285714286,3.475714285714286,89.48333333333333,8.1525,11.126666666666667
26769,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2006,74.9,0.0077,0.192,85.0,7.54,6.02
32765,Thames,POND / LAKE / RESERVOIR WATER,WRAYSBURY 2 (N),2022,73.0,0.00896,0.323,103.18181818181819,8.39,14.818181818181818
32737,Thames,POND / LAKE / RESERVOIR WATER,FLEET LAKE,2022,79.5,0.016,0.184,97.4909090909091,8.06090909090909,15.581818181818182
20126,North West,POND / LAKE / RESERVOIR WATER,ELTER WATER (WFD STILLWATER SITE),2004,6.87875,0.011,0.322,99.25,6.975,12.8625
32761,Thames,POND / LAKE / RESERVOIR WATER,ST ANNS LAKE,2021,78.0,0.0078,0.202,108.095,8.113333333333333,20.384999999999998
6044,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER (BELL FIELD),2007,38.416666666666664,0.017823333333333333,0.9519,92.66666666666667,8.375,11.358333333333334
6049,Midlands,POND / LAKE / RESERVOIR WATER,BRADGATE BROOK - SWITHLAND RESERVOIR,2007,32.925000000000004,0.014928181818181818,0.7687272727272727,113.33333333333333,8.549999999999999,12.766666666666666
146,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2009,62.125,0.028975,5.1925,113.4,8.113333333333333,11.835833333333333
26757,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2010,50.5,0.025240000000000002,0.8234,71.60833333333333,7.4325,9.264999999999999
15518,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2001,10.1,0.019,0.5945,92.0,7.460000000000001,5.233333333333333
20129,North West,POND / LAKE / RESERVOIR WATER,GOOSE GREEN FISHERY BOTTOM POND,2019,20.15,0.026750000000000003,1.955,111.9,8.370000000000001,10.600000000000001
26751,South,POND / LAKE / RESERVOIR WATER,CLIFFE QUARRY,2022,412.0,0.0147,0.29033333333333333,99.62727272727274,8.69909090909091,12.909090909090908
15521,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2004,10.799375,0.009999999999999998,0.47563636363636363,88.08333333333333,7.2250000000000005,10.041666666666666
20117,North West,POND / LAKE / RESERVOIR WATER,BUTTERMERE AS PART OF A WQ SURVEY,2000,6.6823250000000005,0.0017414285714285713,0.2548666666666667,91.20246913580246,6.664,8.088888888888889
113,Anglian,POND / LAKE / RESERVOIR WATER,HICKLING BROAD (R.THURNE) EDGE,2006,1762.5,0.0065,0.404,105.38,8.57,14.819999999999999
20153,North West,POND / LAKE / RESERVOIR WATER,WINDERMERE (WFD STILLWATER SITE),2004,8.981111111111112,0.011666666666666667,0.352875,102.2,8.07,16.23
15525,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2001,7.6325,0.010125,0.34275,92.75,8.02,11.55
15530,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2011,9.141666666666667,0.0241,0.34850000000000003,99.33333333333333,7.45,11.075000000000001
32756,Thames,POND / LAKE / RESERVOIR WATER,SHEEPWALK WEST,2021,105.0,0.0088,0.191,60.5,7.9350000000000005,10.2
30276,South West,POND / LAKE / RESERVOIR WATER,PRAZE RIVER AT CARGENWEN NO.1 RES,2000,27.008333333333336,0.0073,0.99975,136.8695652173913,7.770833333333333,11.97391304347826
26752,South,POND / LAKE / RESERVOIR WATER,HORTON CLAY PIT-*CLOSED*,2000,82.63333333333334,0.013333333333333332,0.2521111111111111,87.22222222222223,8.133333333333333,11.833333333333334
32726,Thames,POND / LAKE / RESERVOIR WATER,BLACK DITCH POND,2022,57.75,0.026000000000000002,1.425,77.5,7.8554545454545455,15.063636363636363
20144,North West,POND / LAKE / RESERVOIR WATER,TABLEY MERE OFF A556 TO NORTHWICH,2005,102.16666666666667,0.06975,2.270125,103.33333333333333,8.479166666666666,13.883333333333333
6041,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER,2005,47.449999999999996,0.05055555555555555,1.5863333333333332,100.25,8.438461538461539,12.23076923076923
32753,Thames,POND / LAKE / RESERVOIR WATER,MANOR LAKE,2021,79.5,0.0076,0.192,92.67999999999999,7.936666666666666,20.35
6042,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER,2006,48.1,0.0174975,1.8097999999999999,104.6,8.540000000000001,8.02
26743,South,POND / LAKE / RESERVOIR WATER,BUCKLAND LAKE SOUTH,2021,402.5,0.00863,0.46950000000000003,99.45,8.41,13.116666666666667
26759,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2012,58.89166666666667,0.007350000000000001,0.1925,48.10833333333333,7.6433333333333335,10.43
15535,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2017,9.433333333333334,0.0047666666666666664,0.375,96.52499999999999,8.026666666666666,10.375
20139,North West,POND / LAKE / RESERVOIR WATER,RED PHONE BOX FISHERY MAIN POND,2018,23.14,0.00715,0.19275,63.989999999999995,7.598000000000001,13.395
139,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD (R.BURE) EDGE,2006,63.76666666666666,0.028983333333333333,4.473333333333334,116.56199999999998,8.336,16.726
6068,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL BOATHOUSE,2008,40.3,0.013,2.735,122.5,8.15,6.5
32759,Thames,POND / LAKE / RESERVOIR WATER,SILVERWINGS,2022,65.75,0.016575,0.28600000000000003,97.31818181818181,8.395999999999999,14.945454545454545
20127,North West,POND / LAKE / RESERVOIR WATER,ELTER WATER (WFD STILLWATER SITE),2006,6.265833333333333,0.01458,0.5310833333333334,97.58333333333333,7.028333333333333,10.825000000000001
26749,South,POND / LAKE / RESERVOIR WATER,CLIFFE QUARRY,2020,416.6666666666667,0.008933333333333333,0.5646666666666667,98.39999999999999,8.603333333333333,8.233333333333333
15536,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2018,12.775,0.005325,0.4205833333333333,97.89999999999999,8.0775,8.841666666666667
26753,South,POND / LAKE / RESERVOIR WATER,HORTON CLAY PIT-*CLOSED*,2001,58.685714285714276,0.024785714285714282,0.3752857142857143,82.05714285714285,8.19,11.721428571428572
26767,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2004,90.75,0.05235,1.1195,91.75,7.92,14.89
15517,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2000,12.746153846153845,0.01946153846153846,0.6203076923076923,90.0,7.47,11.5
32749,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON NORTH,2022,53.666666666666664,0.0125,0.287,96.1875,8.225,15.1875
111,Anglian,POND / LAKE / RESERVOIR WATER,FRITTON LAKES LOUND RUN,2006,73.8375,0.021941666666666665,2.29075,96.46153846153847,7.986923076923077,13.005384615384616
112,Anglian,POND / LAKE / RESERVOIR WATER,FRITTON LAKES LOUND RUN,2007,72.8875,0.024866666666666665,2.5991666666666666,82.66923076923078,7.763846153846154,11.884615384615385
26756,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2009,56.550000000000004,0.05046666666666667,0.6633333333333333,60.699999999999996,7.406666666666666,10.435833333333333
6066,Midlands,POND / LAKE / RESERVOIR WATER,RUDYARD RESR WFD + FWF STILLWATERS,2008,21.071428571428573,0.013,0.8262727272727273,92.41666666666667,7.8999999999999995,10.541666666666666
15526,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2002,7.694,0.008,0.43975000000000003,96.84615384615384,7.346153846153846,10.823076923076922
15529,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2010,8.799999999999999,0.0048000000000000004,0.40758333333333335,92.375,7.114166666666667,10.475
30274,South West,POND / LAKE / RESERVOIR WATER,CHILTON TRINITY POND,2000,99.05,0.0107,0.2545,85.25,8.3,7.425
32729,Thames,POND / LAKE / RESERVOIR WATER,DATCHET 2,2019,54.0,0.0085,0.192,83.4,8.2,13.0
32740,Thames,POND / LAKE / RESERVOIR WATER,HYTHE LAGOON (HYTHE END WEST),2019,66.0,0.024550000000000002,0.2855,36.85,7.67,12.05
15520,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2003,12.875,0.012555555555555556,0.5961818181818181,92.06666666666666,7.466666666666667,8.993333333333334
32751,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON SOUTH,2022,59.333333333333336,0.019666666666666666,0.23033333333333336,105.96666666666667,8.52625,15.68888888888889
26771,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2001,44.56666666666666,0.023633333333333336,0.663,80.88333333333334,7.841666666666666,12.839999999999998
135,Anglian,POND / LAKE / RESERVOIR WATER,RUTLAND WATER LIM.TOWER 0-5M SAMPLE,2014,59.78181818181818,0.028572727272727274,3.159090909090909,100.85454545454546,8.53,12.872727272727273
6056,Midlands,POND / LAKE / RESERVOIR WATER,FISHERIES UPPER SEVERN 09,2001,27.8,0.041,7.43,4.0,7.542,15.5
20140,North West,POND / LAKE / RESERVOIR WATER,RED PHONE BOX FISHERY MAIN POND,2019,23.28333333333333,0.0058,0.194,73.16666666666667,7.790833333333333,9.783333333333333
121,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD EDGE,2006,78.43333333333334,0.0105,0.32266666666666666,83.55,7.76,15.047500000000001
6047,Midlands,POND / LAKE / RESERVOIR WATER,BRADGATE BROOK - SWITHLAND RESERVOIR,2005,41.766666666666666,0.0154,0.5196,112.33333333333333,8.641666666666667,12.375
26770,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2000,41.557142857142864,0.021242857142857143,0.5384285714285715,97.72857142857143,7.942857142857143,12.388571428571428
147,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2010,62.21666666666667,0.027366666666666668,5.671666666666667,100.50833333333333,7.841666666666666,11.670833333333334
117,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2006,84.1,0.016166666666666666,0.96475,106.084,8.15962962962963,12.101153846153846
32758,Thames,POND / LAKE / RESERVOIR WATER,SHEEPWALK WEST 1,2022,77.25,0.0225,0.1775,99.4090909090909,8.242727272727272,15.536363636363637
20137,North West,POND / LAKE / RESERVOIR WATER,OSS MERE,2002,18.4,0.01139,0.4285,91.0,8.2,6.8
124,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY LITTLE BROAD,2020,74.0,0.0074,0.5736666666666667,89.26666666666667,8.136666666666667,5.633333333333333
20134,North West,POND / LAKE / RESERVOIR WATER,LOWESWATER FFD SITE AT NY 12765 21243,2004,9.705,0.005666666666666667,0.31685714285714284,95.125,7.05,14.55
15532,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2014,9.258333333333335,0.0046,0.28925,86.88333333333333,7.535,12.216666666666667
118,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2019,76.42999999999999,0.009925,0.32,98.81818181818181,8.168181818181818,14.454545454545455
20131,North West,POND / LAKE / RESERVOIR WATER,GOOSE GREEN FISHERY TOP POND,2019,28.1,0.0201,1.19,151.2,9.2,12.2
6057,Midlands,POND / LAKE / RESERVOIR WATER,MILTON BROOK - FOREMARK SAILING CLUB,2004,33.81111111111111,0.043444444444444445,3.827777777777778,107.22222222222223,8.433333333333334,14.544444444444444
26760,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2013,50.35833333333333,0.0253,0.4146666666666667,55.15833333333333,7.543333333333333,9.966666666666667
32730,Thames,POND / LAKE / RESERVOIR WATER,DATCHET 2,2021,55.0,0.011,0.189,67.7,7.98,9.4
20120,North West,POND / LAKE / RESERVOIR WATER,COMBER MERE ON A525 TO WHITCHURCH,2006,31.076923076923077,0.021386,1.0753,93.61538461538461,8.2,12.146153846153847
30282,South West,POND / LAKE / RESERVOIR WATER,TUCKING MILL LAKE,2001,22.3,0.0174,1.38,68.8,7.71,7.85
130,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2011,85.45833333333333,0.012400000000000001,0.4432857142857142,101.09166666666665,8.006666666666666,12.049999999999999
32733,Thames,POND / LAKE / RESERVOIR WATER,FERRY LANE BRPS,2019,36.5,0.00695,0.193,76.28,8.1775,19.545833333333334
134,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2021,74.66666666666667,0.024999999999999998,0.6843333333333333,87.52857142857144,8.084999999999999,14.885714285714286
6048,Midlands,POND / LAKE / RESERVOIR WATER,BRADGATE BROOK - SWITHLAND RESERVOIR,2006,42.81666666666666,0.013052222222222222,0.8932,114.58333333333333,8.566666666666666,12.991666666666667
120,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2021,71.8,0.0254,0.70025,83.82000000000001,7.76,13.86
20136,North West,POND / LAKE / RESERVOIR WATER,LOWESWATER FFD SITE AT NY 12765 21243,2006,9.783333333333333,0.047650000000000005,0.5164444444444444,95.75,7.241666666666667,11.791666666666666
126,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2007,73.56666666666666,0.00898,0.4164,103.5529411764706,7.967647058823529,13.207058823529412
6050,Midlands,POND / LAKE / RESERVOIR WATER,BRADGATE BROOK - SWITHLAND RESERVOIR,2008,30.085714285714285,0.022790909090909087,0.8384545454545453,113.08333333333333,8.424999999999999,12.450000000000001
30278,South West,POND / LAKE / RESERVOIR WATER,PRAZE RIVER AT CARGENWEN NO.1 RES,2002,31.0,0.006388888888888889,0.196,93.91666666666667,7.271666666666667,12.26
26742,South,POND / LAKE / RESERVOIR WATER,BUCKLAND LAKE SOUTH,2020,423.3333333333333,0.005233333333333333,0.4283333333333333,106.90000000000002,8.293333333333333,7.633333333333333
116,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2005,79.42857142857143,0.02767142857142857,0.5735714285714285,89.43157894736842,7.989,12.225
6072,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL THE PARCHMENTS,2008,40.2,0.01425,2.7750000000000004,113.0,8.5,6.35
6060,Midlands,POND / LAKE / RESERVOIR WATER,MILTON BROOK - FOREMARK SAILING CLUB,2007,30.016666666666666,0.053941666666666666,3.499166666666667,107.25,8.416666666666666,12.1
138,Anglian,POND / LAKE / RESERVOIR WATER,UPTON GREAT BROAD EDGE,2007,37.38333333333333,0.0083,0.1915,99.33636363636364,7.961666666666666,11.246666666666668
32731,Thames,POND / LAKE / RESERVOIR WATER,DATCHET 2,2022,56.333333333333336,0.013649999999999999,0.21150000000000002,105.25,8.18142857142857,16.3125
32743,Thames,POND / LAKE / RESERVOIR WATER,KINGSMEAD,2021,75.0,0.0042,0.196,74.4,8.105,9.0
32755,Thames,POND / LAKE / RESERVOIR WATER,SHEEPWALK WEST,2019,98.0,0.0066,0.193,64.95,8.05,13.100000000000001
32750,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON SOUTH,2021,61.0,0.0041,0.196,98.6,8.245,9.1
15527,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2003,9.424285714285714,0.0098775,0.31372727272727274,97.57142857142857,7.564285714285714,12.435714285714285
26763,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2000,48.971428571428575,0.017714285714285714,0.6327142857142858,96.22857142857143,7.821428571428571,12.36
26777,South,POND / LAKE / RESERVOIR WATER,WESTBERE LAKES POINT1,2004,40.758823529411764,0.00916,0.20450000000000002,87.11176470588236,7.523529411764706,15.680588235294117
15538,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2021,14.522222222222224,0.014,0.36225,94.82222222222222,7.796666666666667,13.066666666666666
20119,North West,POND / LAKE / RESERVOIR WATER,COMBER MERE ON A525 TO WHITCHURCH,2005,30.40833333333333,0.017,1.0575,90.41666666666667,8.3125,12.875
30280,South West,POND / LAKE / RESERVOIR WATER,PRAZE RIVER AT CARGENWEN NO.1 RES,2007,40.1,0.0041,0.779,97.6846153846154,7.354615384615385,12.747692307692308
32747,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON NORTH,2019,86.33333333333333,0.0058,0.264,81.24444444444445,8.182173913043478,19.46260869565217
20148,North West,POND / LAKE / RESERVOIR WATER,TATTON MERE WFD POINT AT SJ7554380701,2006,40.875,0.0237325,0.5287499999999999,109.08333333333333,8.283333333333333,12.391666666666666
20124,North West,POND / LAKE / RESERVOIR WATER,DISCHARGE FROM GOLF COURSE TO FINCHETTS,2006,39.53333333333333,0.006,0.612,106.96666666666665,8.236666666666666,6.996666666666667
26768,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2005,85.7,0.017,0.5429999999999999,92.30000000000001,7.655,11.54
123,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY LITTLE BROAD,2019,82.7,0.0096,0.21,110.83636363636364,8.244545454545454,14.381818181818181
26765,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2002,49.46,0.03164,1.6006,90.7,7.8180000000000005,13.11
26773,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2003,54.633333333333326,0.03496666666666667,1.5970000000000002,82.5,7.9799999999999995,7.016666666666667
6051,Midlands,POND / LAKE / RESERVOIR WATER,COLE MERE BROOK - OUTFLOW,2006,21.82,0.015050000000000001,0.4335,92.6,8.010000000000002,10.139999999999999
20122,North West,POND / LAKE / RESERVOIR WATER,COMBER MERE ON A525 TO WHITCHURCH,2008,24.46666666666667,0.018577777777777776,1.2311666666666665,107.63846153846154,8.463076923076922,11.456153846153846
32727,Thames,POND / LAKE / RESERVOIR WATER,"COLNE MERE, (HYTHE END CENTRAL)",2019,71.0,0.0122,0.188,54.0,8.100000000000001,7.7
133,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2020,71.33333333333333,0.00885,0.6026666666666666,89.8,8.153333333333334,5.8
6053,Midlands,POND / LAKE / RESERVOIR WATER,COLE MERE BROOK - OUTFLOW,2008,21.166666666666668,0.0051,0.2855,95.33333333333333,8.200000000000001,10.799999999999999
15519,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2002,11.0875,0.01525,0.6695,99.375,7.4375,9.95
15528,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2004,8.585833333333333,0.010499999999999999,0.5169090909090909,82.61538461538461,7.053846153846154,11.146153846153847
30272,South West,POND / LAKE / RESERVOIR WATER,CASTLE WOOD POND,2021,52.333333333333336,0.033,1.97,46.03333333333333,7.6066666666666665,12.533333333333333
26775,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2005,113.15,0.024149999999999998,0.755,86.8,7.715,12.305
145,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2008,61.324999999999996,0.03158333333333333,5.230833333333333,117.49166666666667,8.025833333333333,11.700000000000001
26747,South,POND / LAKE / RESERVOIR WATER,CASTLE WATER LAKE 4,2006,75.17142857142858,0.0168,0.183,112.71428571428571,8.58,18.19857142857143
32764,Thames,POND / LAKE / RESERVOIR WATER,WRAYSBURY 2 (N),2021,69.5,0.017,0.363,60.1,7.885,9.0
20130,North West,POND / LAKE / RESERVOIR WATER,GOOSE GREEN FISHERY MIDDLE POND,2019,34.8,0.02525,1.435,126.93333333333334,8.95,10.800000000000002
6054,Midlands,POND / LAKE / RESERVOIR WATER,DISCHARGE FROM POTTERIC CARR REEDBED,2003,109.5,0.0154,0.2843333333333334,66.25,7.553846153846154,11.438461538461537
32725,Thames,POND / LAKE / RESERVOIR WATER,ABBEY LAKE,2022,79.75,0.0155,0.24833333333333332,102.81818181818181,8.090909090909092,15.581818181818182
15531,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2013,9.341666666666667,0.0049499999999999995,0.41250000000000003,84.93333333333334,7.574166666666667,9.541666666666666
20141,North West,POND / LAKE / RESERVOIR WATER,RED PHONE BOX FISHERY SMALL STOCK POND,2018,20.02,0.0057,0.194,64.345,7.519,13.39
20149,North West,POND / LAKE / RESERVOIR WATER,THIRLMERE (WFD STILLWATER SITE),2004,4.53875,0.0085,0.231125,97.375,7.1475,13.262500000000001
6058,Midlands,POND / LAKE / RESERVOIR WATER,MILTON BROOK - FOREMARK SAILING CLUB,2005,35.199999999999996,0.05225,3.3541666666666665,102.0,8.450000000000001,12.391666666666666
20151,North West,POND / LAKE / RESERVOIR WATER,THIRLMERE (WFD STILLWATER SITE),2006,4.8933333333333335,0.016028333333333335,0.3555,100.0,7.1000000000000005,11.375
20150,North West,POND / LAKE / RESERVOIR WATER,THIRLMERE (WFD STILLWATER SITE),2005,6.5227272727272725,0.0075,0.24100000000000002,94.75,6.945833333333333,10.008333333333335
20143,North West,POND / LAKE / RESERVOIR WATER,TABLEY MERE OFF A556 TO NORTHWICH,2004,73.025,0.062,1.126125,71.11111111111111,7.711111111111112,13.622222222222222
20125,North West,POND / LAKE / RESERVOIR WATER,DISCHARGE FROM GOLF COURSE TO FINCHETTS,2007,30.6,0.0081,0.192,98.2,8.36,12.26
20156,North West,POND / LAKE / RESERVOIR WATER,WINDERMERE (WFD STILLWATER SITE),2007,8.97,0.0205,0.671,98.0,7.466666666666666,6.5
20138,North West,POND / LAKE / RESERVOIR WATER,POND OFF OLLERSHAW LANE MARSTON,2013,131.25,0.0061,0.274,77.06666666666666,8.306666666666667,15.733333333333334
6064,Midlands,POND / LAKE / RESERVOIR WATER,RUDYARD RESR WFD + FWF STILLWATERS,2006,23.741666666666664,0.015967142857142857,1.0882727272727273,92.75,7.958333333333333,10.950000000000001
122,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD EDGE,2007,74.7625,0.015342857142857142,0.829,99.05454545454545,7.995454545454546,14.276363636363635
26745,South,POND / LAKE / RESERVOIR WATER,BUTTSOLE POND,2014,419.0,0.0158,6.17,143.5,8.03,9.1
20142,North West,POND / LAKE / RESERVOIR WATER,RED PHONE BOX FISHERY SMALL STOCK POND,2019,20.150000000000002,0.0048,0.195,79.375,7.7775,9.924999999999999
15524,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2000,9.106666666666667,0.009916666666666666,0.3642,89.35714285714286,7.442142857142857,10.614285714285714
6059,Midlands,POND / LAKE / RESERVOIR WATER,MILTON BROOK - FOREMARK SAILING CLUB,2006,35.266666666666666,0.06463,3.4066666666666667,99.08333333333333,8.333333333333334,11.758333333333333
6043,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER (BELL FIELD),2006,46.76666666666667,0.011635,0.7000000000000001,98.66666666666667,8.033333333333333,8.6
26748,South,POND / LAKE / RESERVOIR WATER,CLIFFE QUARRY,2019,436.0833333333333,0.00872857142857143,0.31985714285714284,111.45,9.009166666666667,14.183333333333332
109,Anglian,POND / LAKE / RESERVOIR WATER,FRITTON LAKES LOUND RUN,2004,69.4375,0.04263636363636363,3.3211250000000003,99.74166666666666,8.014166666666666,13.659166666666666
32732,Thames,POND / LAKE / RESERVOIR WATER,DATCHET 3 (S),2019,58.0,0.0053,0.195,68.64,8.121739130434783,19.681818181818183
20118,North West,POND / LAKE / RESERVOIR WATER,COMBER MERE ON A525 TO WHITCHURCH,2004,30.166666666666668,0.034666666666666665,0.6956666666666667,76.66666666666667,8.212222222222222,14.322222222222223
32762,Thames,POND / LAKE / RESERVOIR WATER,ST ANNS LAKE,2022,82.75,0.02832,0.399,100.24545454545455,8.120909090909091,15.772727272727273
32763,Thames,POND / LAKE / RESERVOIR WATER,WRAYSBURY 2 (N),2019,80.45,0.01295,0.352,39.7,7.67,7.0
32745,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON EAST,2021,77.0,0.014,0.186,100.275,8.196666666666667,19.685
30271,South West,POND / LAKE / RESERVOIR WATER,CASTLE WOOD POND,2020,52.0,0.026,3.57,77.2,7.8,7.75
140,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2003,63.29230769230769,0.03957692307692307,5.780833333333334,120.70714285714287,8.120740740740741,12.033703703703704
115,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2004,82.5,0.018271428571428574,0.975,104.95,8.011851851851851,14.804444444444444
129,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2010,89.04166666666667,0.0159125,0.5095000000000001,93.21666666666665,7.924166666666667,11.929166666666667
20123,North West,POND / LAKE / RESERVOIR WATER,DISCHARGE FROM GOLF COURSE TO FINCHETTS,2005,43.825,0.052,1.4063333333333332,96.275,8.030000000000001,7.7325
